pid,mu,sigma 
7875.0,794.16444609400969,291.647385274084
7876.0,1636.117424002347,119.08666611251046
7877.0,831.78888169897402,104.41109358077088
7878.0,1095.8235947953817,367.6837036777186
7879.0,1816.2687216492818,218.29328757801585
7880.0,1823.2072230429901,190.14044357661106
7881.0,1120.0129371874193,178.54060627479012
7882.0,1224.6574440765435,95.344049547928918
7883.0,1036.6920210287694,184.17508135473264
7884.0,1033.192036378106,97.462575169719443
7885.0,533.68234978468047,136.63531465074061
7886.0,1227.5393698863297,389.79476273869591
7887.0,1182.5808402024929,357.78923233667825
7888.0,923.26966348767439,133.95481371451544
7889.0,1638.7851734672279,262.88418491357498
7890.0,1302.0178026321903,133.122846979088
7891.0,1006.8726411389106,297.03693178111519
7892.0,938.80288289728628,286.5331078862763
7893.0,1054.0404710511907,360.04821278156606
7894.0,1795.16689863137,108.87563894784462
7895.0,1744.5002345381733,272.00595094493656
7896.0,1573.4215061426337,252.19135432662458
7897.0,1144.8914886881887,374.18285741217557
7898.0,1654.3325330744965,433.86142672895829
7899.0,768.53404803714466,103.18749918668792
7900.0,1445.7571906504752,135.86173696890447
7901.0,1763.0933999298977,94.669709906180685
7902.0,1117.0388387957159,370.34993820887269
7903.0,1676.9710747703643,290.94577560000164
7904.0,1664.4447748585933,93.369196006223504
7905.0,1061.284707966516,99.279245978524301
7906.0,1977.0075600247615,222.64485194658286
7907.0,1858.788940238285,381.41106616969171
7908.0,1093.7055506949982,333.97206701856476
7909.0,789.43217823568557,263.60893229232408
7910.0,1164.8070074653635,377.51002006976751
7911.0,968.78309691073207,318.02367522860038
7912.0,1321.4938051890545,413.75280312947376
7913.0,1257.5646212575423,251.91272498793785
7914.0,876.45012507127228,177.7002591250201
7915.0,883.11045137591987,215.70224498079048
7916.0,1545.4191991722901,255.65480756606584
7917.0,1100.5696593646808,122.24820011552673
7918.0,1325.9925597688821,184.40995214476672
7919.0,1364.2045179325314,283.67298244720405
7920.0,1528.5279269081252,278.26162134004647
7921.0,1088.9780212340843,242.51607719804409
7922.0,1250.0059281984982,374.07336422262262
7923.0,1896.0740791655116,172.02644860104402
7924.0,1170.2930590970077,378.19200291009452
7925.0,1126.5321663848079,203.72596167338622
7926.0,1277.6236167206127,401.4537602228994
7927.0,976.58525620733872,255.18747000632214
7928.0,834.39747729180931,204.68457231681839
7929.0,1079.6109850599248,361.34624880781956
7930.0,1706.3196044603474,91.112988965333116
7931.0,1087.4812293930745,364.92128678613597
7932.0,1496.5255406975971,317.22155045205642
7933.0,1206.1359194234415,279.01708674717969
7934.0,1526.820591506179,123.61899938538173
7935.0,1314.1030534765175,155.97136889967109
7936.0,925.37707648226819,331.78690693196131
7937.0,1057.8890941736622,346.46690719526106
7938.0,1405.2575998245893,97.504545728399023
7939.0,662.4384352508315,200.73070000036671
7940.0,929.98656344045264,133.39528562852635
7941.0,1650.2460131128466,90.359066198854762
7942.0,775.35100140300665,333.080050028519
7943.0,1015.8945949126512,191.77140698819747
7944.0,1675.134208414763,89.667953350698795
7945.0,1061.2276884315138,141.93749953642663
7946.0,1473.6516069655781,270.64875959957516
7947.0,1394.3589378580618,93.33622632064224
7948.0,928.34477234153599,316.81828244905205
7949.0,1623.986641058782,89.958239407943594
7950.0,761.69711754842649,292.66029475551153
7951.0,986.78354863780282,351.68656830138815
7952.0,1031.1653509813852,368.02905015641721
7953.0,1379.5762074296035,89.822105679447446
7954.0,868.05819182477774,119.20331433472269
7955.0,734.2465967455787,300.08974810708179
7956.0,1083.4008022801077,188.95686051412321
7957.0,1095.9353990582426,177.09641186227219
7958.0,1327.5451960187077,415.31117442506155
7959.0,1631.4568199180342,92.909379127783623
7960.0,1151.6082449917824,358.35597993570457
7961.0,1253.8482051526616,395.61917334403023
7962.0,757.85113183995838,147.63732423226904
7963.0,1181.4533647608848,104.32107482571512
7964.0,1243.1331080250029,254.75245430738835
7965.0,877.01011614211052,304.85569519719314
7966.0,1717.2294740879161,114.09330867060207
7967.0,974.11510029245858,350.32787115275346
7968.0,1208.7616157344162,386.64634306486442
7969.0,936.22791626703292,270.59855101325405
7970.0,1256.3547191748312,396.31196461156014
7971.0,1621.3154615316726,434.07283180514474
7972.0,2264.3538325503423,329.75789065113293
7973.0,1641.1383019363939,233.40688857913315
7974.0,1038.7732340883331,248.26637362583995
7975.0,1282.3701435404964,402.69980817049321
7976.0,1198.997511594129,384.09295287858913
7977.0,1364.1965162422978,264.82870695250364
7978.0,1298.7748302761247,298.22810454557151
7979.0,1069.1109698569412,194.77507291974706
7980.0,1053.0716259504202,97.726293372570439
7981.0,800.43904783484402,214.45371332006641
7982.0,1217.2942533361593,278.77375679514694
7983.0,1174.6209932638496,109.0788830217067
7984.0,1220.441885181405,176.19646188779851
7985.0,1445.271720375968,176.14655559101956
7986.0,1403.2712160937037,140.8262320863511
7987.0,1420.596202534379,94.023562819707308
7988.0,1002.9867629812547,353.78462949280697
7989.0,1038.8903279913161,102.81580544320541
7990.0,943.740840619236,347.25030949082742
7991.0,1593.7066472608115,444.83731876216535
7992.0,1240.2832687999908,430.02370744523364
7993.0,1055.7143671156689,354.77605073490423
7994.0,917.01033275838336,361.74798620713062
7995.0,1109.7766978827553,335.9979400921568
7996.0,1186.4717564509167,396.35931536099821
7997.0,1865.1050880894932,91.558596655359054
7998.0,1500.0,500.0
7999.0,1488.4212502218143,216.36714487118897
8000.0,1039.0173682418485,367.63149424627687
8001.0,748.2645186280688,266.02408721676221
8002.0,1398.1598121723564,100.13742716727297
8003.0,1161.9686771356342,316.41430999825695
8004.0,1373.1669386750118,430.39345211162873
8005.0,1500.0,500.0
8006.0,1160.9840671851493,376.92937092923137
8007.0,993.414509095673,290.33221851006761
8008.0,880.83308839968163,191.79771706650919
8009.0,583.86061178307216,237.04410139023176
8010.0,1227.6682246393013,389.94940503611798
8011.0,958.08788434928817,276.3052545384694
8012.0,980.98098430090431,273.23316431678683
8013.0,863.28844787854018,275.60560839579801
8014.0,732.18626988573578,166.15763480933688
8015.0,1111.4142784162173,336.2869589669516
8016.0,1260.3711634176384,93.123460301409111
8017.0,1138.8471505928776,406.61850269036483
8018.0,1039.7603374471296,152.29520487555874
8019.0,1299.3999372989033,407.37028845973936
8020.0,1179.3324726269293,103.21349803708139
8021.0,1759.7167312000092,430.02370744523364
8022.0,1765.1078510203715,89.908771832874436
8023.0,740.05073567582372,234.6853378124928
8024.0,1257.2881894894651,396.4745504890285
8025.0,1261.4138774849257,234.47597953804723
8026.0,1198.1168606866522,233.39423739076202
8027.0,697.55866442071238,95.163354284501892
8028.0,1660.2033726501948,92.19573217717894
8029.0,1410.7372425105759,313.12162104911124
8030.0,1052.7986848482947,199.12783732989413
8031.0,985.36753677291949,321.15528456563987
8032.0,911.34931680697127,328.83246113512297
8033.0,1123.1560106272921,370.19264874166987
8034.0,1130.3414976275812,360.17518239805855
8035.0,816.48521961075835,219.77157591742193
8036.0,539.90440368346208,232.64307112107588
8037.0,1106.7725941093668,335.75730660632979
8038.0,1174.6995877736858,112.18116021589269
8039.0,1528.1179247864957,292.0958322825515
8040.0,1403.2716070758484,134.17454034252214
8041.0,526.75441082190616,235.99491593762548
8042.0,1834.1429645376713,389.39091552417665
8043.0,1721.2768180947132,91.485916438658919
8044.0,932.63490099874798,221.43554790227057
8045.0,2035.4892098698608,89.817364793650214
8046.0,1269.5837108521143,238.49363307585151
8047.0,565.67414860009092,163.16491490728671
8048.0,973.46745227845997,94.926907861249475
8049.0,421.46830929038094,165.88949688959394
8050.0,1842.335759410199,376.21232454655404
8051.0,1337.8617297553324,418.64013378173985
8052.0,1451.8010602960276,260.45523235369205
8053.0,1335.0659777581759,346.60444827385874
8054.0,1163.3527189333704,288.39033424216518
8055.0,1222.4236394055861,173.55718846922016
8056.0,1983.6269695203277,90.527280677885727
8057.0,1500.0,500.0
8058.0,693.93460444721404,246.97486536557642
8059.0,1393.6785948484548,136.62709542780186
8060.0,1029.9647630953375,331.68864541309193
8061.0,2058.3116969566122,138.96860317061007
8062.0,2132.2046146004395,95.494078825975564
8063.0,1016.5221361461627,355.88718106657893
8064.0,1085.6917658535674,140.75820369608024
8065.0,774.92527932657799,291.87855983303928
8066.0,818.47513046101403,351.01583703654251
8067.0,1277.1734972415009,401.38769355039329
8068.0,1048.3570476484451,174.95578608822851
8069.0,608.79221878785302,193.45031093420295
8070.0,1022.0477207253409,228.88086590303931
8071.0,1367.2943908669663,428.33865295693971
8072.0,838.57540024811908,357.90821438852515
8073.0,1477.6038751877595,216.80045725486235
8074.0,892.12972945426111,304.12070209395364
8075.0,1329.6686222670776,243.90997461791758
8076.0,928.00238809396365,284.4904539054815
8077.0,1156.1549579572563,352.21474422162964
8078.0,1080.8742246675147,127.87682520914656
8079.0,1656.4919836771221,410.47533588421896
8080.0,1039.3300241229936,358.39358145278123
8081.0,1467.8917170178406,318.98904885215666
8082.0,1488.6753339948052,125.79020563687645
8083.0,890.7969285849656,325.90734105092235
8084.0,762.05333665607805,335.43053467646604
8085.0,1287.8709924612413,272.02897808370147
8086.0,780.62937077656727,127.66759884351352
8087.0,1281.4543847239909,98.847834017549502
8088.0,881.73676855891563,248.05582118238706
8089.0,2080.7612721122318,135.35798310992399
8090.0,1545.3387726066398,203.23911721416763
8091.0,1030.1341719156126,344.4892988033186
8092.0,824.8411911739048,303.89821961466748
8093.0,1823.86157268437,379.45976488355427
8094.0,1240.2832687999908,430.02370744523364
8095.0,1983.9354389160717,329.29492590751778
8096.0,1000.4733730379082,163.17685360139629
8097.0,1215.8890002474725,390.05279618464158
8098.0,1500.0,500.0
8099.0,1828.8243130652181,94.848924933468822
8100.0,1715.0832965162372,427.12103428758792
8101.0,1310.8994188449083,92.875274797176445
8102.0,1513.0467031679257,92.046007943771016
8103.0,1420.0470258330593,226.84562765274924
8104.0,887.18502026145325,191.28912028534876
8105.0,1436.0634321147418,325.33479310410246
8106.0,993.0748892156405,249.51535532782034
8107.0,946.00225614437238,139.76141463422633
8108.0,1319.3148751863566,208.09194181300691
8109.0,947.11684868707289,278.13187827758202
8110.0,631.02368467062695,234.18684774206486
8111.0,870.17041653158742,133.45271146427982
8112.0,1297.0038584476893,406.99322390907537
8113.0,1306.4614615485716,409.18636472304195
8114.0,1481.4856062124486,102.61676217483702
8115.0,1748.4361674165714,100.44854108269914
8116.0,1187.4423597727293,354.99291449441859
8117.0,1261.5027440603419,397.45688491630551
8118.0,952.75127352982213,288.88420274658154
8119.0,696.68332353278822,339.11164505836729
8120.0,1344.4412801283434,125.36007461701348
8121.0,1600.5368865052401,317.28626843321456
8122.0,1269.4839955419652,399.43130527613687
8123.0,1535.522977364406,143.94275732418384
8124.0,1323.6536238625886,354.04274624166999
8125.0,652.85185809428629,99.741396367872625
8126.0,1051.8561949103987,359.63479622769108
8127.0,1479.0861588299583,373.67931303202971
8128.0,2109.8206959335212,88.94296380531847
8129.0,670.32588000485214,225.12766935499712
8130.0,1226.3134315811833,101.13036400439529
8131.0,1536.1047810346377,294.33857056185587
8132.0,1156.0586840987667,375.80075037472341
8133.0,1126.4419469514341,371.23864123033712
8134.0,1902.2290906506935,91.032080886521442
8135.0,1603.5239550738252,132.24412300374877
8136.0,1125.2243845915732,202.21576531995456
8137.0,2018.0070791130267,315.73296263372748
8138.0,1230.9468168111025,390.44036208184735
8139.0,1307.1280482057971,95.660681011455438
8140.0,1559.7156972513085,135.16406750133845
8141.0,911.38441388358251,325.65350308192711
8142.0,1500.0,500.0
8143.0,1686.6039542748752,136.66227846412548
8144.0,843.40653173393741,294.00441626563986
8145.0,1197.6391918951033,160.38469253278302
8146.0,1011.9865033522622,94.925353475561693
8147.0,1240.2832687999908,430.02370744523364
8148.0,1032.1150278728044,93.235437020731069
8149.0,569.50748077745482,274.28798913944439
8150.0,788.2399179234402,243.64925950072637
8151.0,1386.2958432773141,189.20851552037129
8152.0,1056.0680099247886,360.46841802199936
8153.0,1308.6970387515048,383.03259799398188
8154.0,841.05362994590746,217.67363510498677
8155.0,1181.0175271649473,380.34939940678987
8156.0,1059.1502103375562,220.65267711720196
8157.0,1903.0977728079904,116.89323237490311
8158.0,1322.096034832241,413.65633617574804
8159.0,1570.324795392803,142.27604060885085
8160.0,1097.7001980255172,395.14101253119429
8161.0,1180.2118769414551,133.04461781007305
8162.0,1722.9716619269313,97.234825655909177
8163.0,1752.385409208928,95.41613633277899
8164.0,2053.7463396639273,90.592791814289384
8165.0,1229.6147239267139,163.10380805619826
8166.0,1500.0,500.0
8167.0,1012.5152725200303,276.72906210352676
8168.0,1291.6707657873008,405.37404142560212
8169.0,872.37001131329487,266.02126761348455
8170.0,1271.7032865245201,269.60496984230303
8171.0,753.44117292823466,143.86595592650238
8172.0,1868.5215233312749,91.761550694786607
8173.0,781.13746834457834,284.94049523234412
8174.0,1309.4639849270382,268.79471189781447
8175.0,1239.6386959942306,100.46891217944153
8176.0,1266.8529761353855,398.75694842359843
8177.0,1475.0128197997431,353.87695182366627
8178.0,1869.2830521595577,123.57489471780124
8179.0,1500.0,500.0
8180.0,1310.9340736816964,206.66024265263195
8181.0,1963.2758878883387,318.15609110442233
8182.0,955.9370385954046,250.74541791095959
8183.0,1202.7260713239648,224.87331757855617
8184.0,1508.6309197747537,246.53417852353479
8185.0,1585.9445973213981,190.58429307066569
8186.0,1879.0808882811393,89.802695549882543
8187.0,1711.0998320684457,91.324768971934944
8188.0,1578.5358580422449,217.35447424246541
8189.0,1836.2703125195906,92.555612489146966
8190.0,1363.5252449211293,257.42725318546667
8191.0,952.78484341904527,170.38007365761041
8192.0,913.16096194607098,163.9807231172401
8193.0,951.09299474725424,348.01050790997118
8194.0,883.75625365191434,311.60927872901919
8195.0,994.92060187314371,136.15706554163128
8196.0,1096.0225851829207,336.44395295736985
8197.0,1637.9501799449831,161.00391284031815
8198.0,1500.0,500.0
8199.0,958.8867346813015,253.92208312060842
8200.0,1619.2307117295743,101.45397409687006
8201.0,1459.1742230862988,91.782977965878175
8202.0,899.85266337715825,253.09834168625667
8203.0,1178.3816928619619,103.95544153507556
8204.0,1075.6868307327686,363.01810891668697
8205.0,1598.6873103657097,328.54473065900453
8206.0,827.310304893428,195.58521740891959
8207.0,1644.715948006608,117.55026946565523
8208.0,854.88715166534917,213.0186767546042
8209.0,987.4240286386314,207.4439881311776
8210.0,1263.0236921232517,195.84343224586866
8211.0,1600.5409733766003,285.92393951133067
8212.0,1792.1361303324204,89.761583288548778
8213.0,1159.2357092350885,351.11817387642395
8214.0,1079.4456628223766,324.0306631946674
8215.0,2046.7177418351339,307.20599080410915
8216.0,1011.0228634297098,206.33529307159611
8217.0,1039.266222138496,187.63568113606505
8218.0,1363.8823159607975,427.19492492002553
8219.0,970.37435336906424,310.62187107569719
8220.0,1685.9249262308224,90.523608999711783
8221.0,1568.650583711255,91.48844604386646
8222.0,1500.0,500.0
8223.0,928.3346065426058,278.32893327037635
8224.0,834.52942980144974,105.19647299119396
8225.0,1599.1531175568725,441.2421481610794
8226.0,1598.1193273404037,450.94827496951206
8227.0,1500.0,500.0
8228.0,1679.4429616051548,260.6365295575302
8229.0,1748.2446628758753,162.84139433475863
8230.0,2047.6650315741899,89.989422350892909
8231.0,1895.9098081652796,90.327907041749285
8232.0,1242.7217346134992,393.21721721041609
8233.0,1892.2413613751219,87.871071688393229
8234.0,1048.8590941824493,147.15592323471176
8235.0,772.8552904069046,145.81890035458275
8236.0,1472.0073201725986,90.707523042860458
8237.0,1159.1247509998038,347.9739943974887
8238.0,925.3485574315589,130.67661252832164
8239.0,925.66170528748091,285.76148705209033
8240.0,1554.7196889229076,285.66848146413128
8241.0,1602.6562454868417,94.350496490039575
8242.0,1202.8504862524173,358.7361983030076
8243.0,1385.7618104629571,129.03134417113819
8244.0,1940.3536053992668,90.417511910483427
8245.0,1273.84618829839,112.28700042036328
8246.0,710.1548095631465,284.92550319327404
8247.0,779.36488186716599,338.78047461464166
8248.0,1240.2832687999908,430.02370744523364
8249.0,1450.5569979902446,96.937531173676717
8250.0,923.20903262033346,127.16351992254282
8251.0,1155.9917411712822,91.215774089649031
8252.0,993.12571425920487,315.16657056022422
8253.0,1349.5430156789209,206.35638986847181
8254.0,1807.1648283996108,99.940208769319028
8255.0,1328.4346421181576,164.05843894932033
8256.0,598.79536305379713,301.54438754706507
8257.0,1308.3799793604267,226.41110056401249
8258.0,1297.7761716778061,428.4283861611712
8259.0,1392.4158469198014,194.8872746837292
8260.0,1443.2293424810621,279.21525238913335
8261.0,933.20392633461768,360.14006873471442
8262.0,1169.7552070745503,390.39503117922823
8263.0,1388.236605209958,90.922748699330171
8264.0,2267.7497760648912,90.778797295513925
8265.0,1545.5685537293809,92.82273975902757
8266.0,1322.1127442935463,233.00135381828315
8267.0,1516.4036605734671,169.46713173143615
8268.0,2101.2060796016981,90.840275666132996
8269.0,2157.3115052504681,108.26311036761678
8270.0,1143.6327907681809,114.52188374374576
8271.0,1488.9286238908462,210.9838406861559
8272.0,617.21734626530781,216.97934900780362
8273.0,1770.0926301204563,112.51864096727766
8274.0,1340.9911598736883,91.453791379605946
8275.0,1380.7749638964101,296.43179208524782
8276.0,1967.1582545904826,99.533964645991915
8277.0,1350.0231075679333,192.09113922823047
8278.0,1586.039539356161,446.81293055664997
8279.0,912.19191670053601,304.08565539949092
8280.0,520.985028094271,210.29687875587095
8281.0,1248.8633981105625,91.336259829843414
8282.0,1240.2832687999908,430.02370744523364
8283.0,1154.0267154425896,377.62510779891608
8284.0,1993.5735553553866,282.83335464401102
8285.0,1007.6922647051265,354.3141931236346
8286.0,1374.6230568858825,430.98922461226641
8287.0,972.96589299188474,137.93938572071036
8288.0,1177.9306303950195,379.74624573352997
8289.0,973.7221306784536,220.07944915869851
8290.0,1137.2217970810618,272.26214029824627
8291.0,1483.1566750995842,285.50618152152356
8292.0,1383.8766676673799,304.08972612226887
8293.0,1077.4520065475283,92.544121281696249
8294.0,581.34615412296489,184.66849460037045
8295.0,1721.1940483914341,158.88731013097828
8296.0,1814.6837560035342,152.80599330892991
8297.0,1581.6743366187879,177.58822754096619
8298.0,1705.4222275138904,191.60746172364094
8299.0,1294.0707794709199,406.19431739199644
8300.0,1389.9453220359428,188.97182686750577
8301.0,1392.857487817465,159.47569663210481
8302.0,824.1119400594223,259.4445099731916
8303.0,1188.4618761411944,381.71374670159378
8304.0,911.29320704843008,301.55063900361262
8305.0,1161.4853560640427,377.23887515849134
8306.0,1552.2374548577181,162.26143051898782
8307.0,1341.653437924638,249.62159382837675
8308.0,1917.2940104157633,92.803123622617036
8309.0,992.59807532162279,356.82693050089205
8310.0,1001.0449608127749,312.54025339010428
8311.0,1011.0830137652937,180.71337460313427
8312.0,1396.8757947964327,167.84859646393457
8313.0,975.77679884034217,216.02585093812726
8314.0,1066.3500639612055,145.52724010369536
8315.0,775.71843310735039,161.19300003576743
8316.0,2318.8264775329508,89.026058134459618
8317.0,1299.0427704109557,407.0278638823857
8318.0,1500.0,500.0
8319.0,1231.9197530884412,390.69024946505954
8320.0,861.01869259580826,276.69215321139126
8321.0,1864.2365461109068,217.57190562463899
8322.0,880.73214794549449,136.10360402539936
8323.0,1684.0040942012515,430.93106011974311
8324.0,1826.3925077251347,96.322636088074248
8325.0,1322.7007148000569,413.92377951231174
8326.0,1172.1619387526966,95.862165165739796
8327.0,1194.2459567553196,278.31965060623406
8328.0,1203.0509998778787,99.547486552051083
8329.0,1237.3306779608431,367.39362277252656
8330.0,1736.562610024692,92.827129107113706
8331.0,1257.900548831964,427.13334148811288
8332.0,1066.5077247060749,264.1061462588886
8333.0,1323.264005865936,422.90990514408657
8334.0,1502.8787331563788,92.568006780853622
8335.0,2137.187586956727,94.453571509232873
8336.0,1869.7883408144705,93.068596129239438
8337.0,632.85685553822179,120.46164594802831
8338.0,1180.0521261020181,91.30505394046871
8339.0,1323.4518038500576,414.19358044200271
8340.0,1514.2163202160245,92.282544489277896
8341.0,732.68451812684896,241.39722947439409
8342.0,1431.5928880290789,91.246990908378791
8343.0,1256.2657494617065,378.62036839496869
8344.0,1754.7668920837125,89.203199075654567
8345.0,1679.7351976836239,120.51960853405006
8346.0,875.02364574759326,158.75050758511674
8347.0,1182.7321127865766,380.98082133366921
8348.0,1226.9083570485866,331.42150334122647
8349.0,948.58319207501859,168.89229450339863
8350.0,769.63328018786967,124.65494881859824
8351.0,809.45757032281426,94.422708141136624
8352.0,1142.7807076564363,247.48913035008889
8353.0,1488.1772300453656,291.09176988756536
8354.0,608.46793212884859,165.0504526570196
8355.0,984.83711792939164,211.43951167466815
8356.0,1398.2431644931921,174.29170326422496
8357.0,632.30890944581711,96.081186820016853
8358.0,1992.600217255525,354.17776629557835
8359.0,1353.659000374563,179.65979056373109
8360.0,1173.8951200354511,117.3944572188375
8361.0,1188.3163026685411,305.09120656249769
8362.0,986.2429674821035,94.297588844255074
8363.0,926.57388707985569,305.82580343498847
8364.0,642.79315397778612,199.93153778142778
8365.0,954.96239635663255,353.38822732358699
8366.0,1500.0,500.0
8367.0,1498.2609064902967,126.69089111805724
8368.0,1616.7539552454764,107.36351269986844
8369.0,1505.9252851508807,91.708819382708199
8370.0,1056.5300352972017,360.52081053438377
8371.0,915.6245885602516,225.59161814530668
8372.0,1228.3751694565372,395.71851848405242
8373.0,1314.602429019254,425.71131868693288
8374.0,805.53926541230669,257.40960325504432
8375.0,956.88785690154828,302.22606046302917
8376.0,936.63767878117983,359.97436894130249
8377.0,1346.9399496505471,149.5567100341315
8378.0,1587.3027822991392,91.794328377222612
8379.0,1459.4887735421948,278.47720006886209
8380.0,793.88572617878401,331.67026121256993
8381.0,647.66670274320836,332.75752735330514
8382.0,1531.0613159950069,93.727127466104918
8383.0,972.70204880563267,336.8931358362077
8384.0,1105.155896251345,393.28290539363388
8385.0,926.92621164176103,165.91054390436409
8386.0,1791.214128239023,385.90157285015016
8387.0,1248.6864780249552,314.42519319333729
8388.0,1508.8675184900085,99.624622045868776
8389.0,1083.5714502745407,110.16582212990956
8390.0,1675.5882205185046,92.869904926934183
8391.0,1504.8217721226404,135.52470892751447
8392.0,781.4290349800699,181.89921951728635
8393.0,1146.2542944286838,101.38727552443287
8394.0,1145.7259829666139,373.97876093762017
8395.0,1385.5813707194316,91.440430890069237
8396.0,758.42774905267333,111.62116497082327
8397.0,1034.8253421119214,266.43399902640022
8398.0,1983.0410193470229,170.5228074096953
8399.0,1228.2317377329359,389.94196754868847
8400.0,1843.5108003814275,89.335381122873329
8401.0,906.88261033635808,302.35770703782771
8402.0,1516.1697809080695,96.143358516531507
8403.0,1905.2828004339549,92.361587652478391
8404.0,1139.2416787748755,348.47363730651057
8405.0,1686.4112419766734,93.64837788320412
8406.0,1051.0856123462981,207.03929250535475
8407.0,927.84810254749527,151.10677424120982
8408.0,1680.4673633785694,427.3597921136643
8409.0,1353.0001557260471,423.52098857877263
8410.0,1970.585232790658,93.213088706399645
8411.0,1167.1071574713042,92.357716862858098
8412.0,731.25059130054979,262.22306672009177
8413.0,1661.3192267392833,267.69996902567345
8414.0,1152.804841025275,383.27701852147271
8415.0,1588.1031407907765,101.55718988885886
8416.0,1300.6131018111689,92.707649879068398
8417.0,899.82264831002237,342.67330109468793
8418.0,721.0696893146835,302.0547300872617
8419.0,1240.0423293086344,370.48375253167001
8420.0,1727.9323684851383,400.22577112543814
8421.0,1700.3090381726493,90.342390871563566
8422.0,1045.5886453731518,359.30284573088591
8423.0,1119.7847754613986,371.39534000050048
8424.0,1161.0655320967087,241.91947792357877
8425.0,1327.3642171378051,415.31934279885922
8426.0,1261.2977972329131,397.45025922651672
8427.0,1106.6942228659323,209.04037582052592
8428.0,1683.2815200302744,300.51167491184833
8429.0,668.39094961365208,108.33541427227645
8430.0,1475.820510601332,156.59921819892912
8431.0,1555.5853800597731,168.72177947903413
8432.0,1344.9556240564057,420.890085303148
8433.0,1185.5347765966717,307.67958574726907
8434.0,1203.9449128607425,384.81144012675793
8435.0,1249.6407102265157,374.44608586960879
8436.0,2383.6521699739742,90.113037093242255
8437.0,1362.1636617725078,93.317581784795948
8438.0,1153.8757968461191,110.56570058143809
8439.0,975.716426064404,103.23335820580152
8440.0,712.52410926286416,289.29959637322446
8441.0,1992.772535959379,145.04840398451302
8442.0,1024.6772931642579,357.58437439914439
8443.0,1278.3710020472631,384.11172055095125
8444.0,1264.1946045981206,206.97068908575059
8445.0,1026.5185749899051,279.79816673101442
8446.0,918.05852161356142,344.48250723083351
8447.0,682.79332477273488,172.6962318840674
8448.0,1719.846954445017,402.22982884573997
8449.0,1157.49593711902,376.34447534337795
8450.0,1434.3272670576023,356.26782895871725
8451.0,1719.5035840177127,90.186041614732233
8452.0,1569.4359280789249,135.96028339395758
8453.0,842.78939812787223,294.49384746708949
8454.0,867.42542680098791,134.08834547117365
8455.0,1112.8528211026485,218.60847055250159
8456.0,883.90825128562335,246.18552686572286
8457.0,1048.6319782211667,388.67579198061509
8458.0,997.37892690511421,123.54990667961185
8459.0,1772.9388068201495,265.53846098278888
8460.0,1515.8056046267895,199.52064788007652
8461.0,1087.4397936782177,340.8616806532961
8462.0,825.1372235252652,225.97471307612685
8463.0,1240.2754799477257,394.79133080637206
8464.0,1054.8404581120885,182.37076291419234
8465.0,1154.9654173488773,376.19037818806692
8466.0,1094.5886336598339,367.11109946167369
8467.0,1199.7237582999996,402.80466332929785
8468.0,898.40109518664258,243.18058913226926
8469.0,1080.3909469950324,329.52309643867807
8470.0,670.74063114611886,303.48713758961395
8471.0,1419.8180015711423,90.983740505877208
8472.0,856.56048402979491,299.47092130466172
8473.0,990.12448442040193,98.69929990989155
8474.0,1726.2021403720794,91.329767259064994
8475.0,1230.4927898606009,390.43268649726724
8476.0,1237.9307102093612,392.90505017121029
8477.0,1631.4107550243923,343.06530216057877
8478.0,1588.821281863985,182.39922348728666
8479.0,958.46612466033275,244.24893543726094
8480.0,1069.6452022970511,175.03622620164435
8481.0,1222.0424958860442,388.63209014667422
8482.0,1971.897430355375,90.246548327880035
8483.0,1165.522766171476,133.24769731183505
8484.0,1657.0393789737673,91.585529155410057
8485.0,676.68461741431508,320.76572995205254
8486.0,1982.083871529929,90.291840529507027
8487.0,1367.3403950957641,428.6851390287157
8488.0,939.68904464124705,346.94590307310676
8489.0,802.31491230571748,200.99384651655674
8490.0,1438.1231053663387,182.28084476749083
8491.0,1296.5393463846567,93.513284486030983
8492.0,1694.8623474599246,289.18477690237677
8493.0,1181.2161081568113,98.281219112187031
8494.0,1689.1520406574423,95.153881027485895
8495.0,1168.9283381859675,378.05410958277417
8496.0,2060.878241160071,92.673481702858467
8497.0,1590.2946200109116,92.140743620109461
8498.0,844.36157901563433,167.99338320514613
8499.0,837.24752420928428,222.45139105921078
8500.0,1847.6457779502971,165.41217917212964
8501.0,1082.8229945447952,219.19619028672614
8502.0,971.50743869894256,327.63314539083586
8503.0,937.42750165517009,165.56256541983004
8504.0,967.64556717954395,337.38199042824084
8505.0,1008.0652594948332,350.24652957453117
8506.0,761.17833487476707,296.23131345156526
8507.0,2008.8114855897397,99.62114884725176
8508.0,1170.2160359433447,378.25713907532457
8509.0,1425.7916392339735,92.124275463134964
8510.0,1024.882461933686,245.50764142061391
8511.0,1426.9435107031138,230.84910213226075
8512.0,1697.4957093043568,288.14527444270584
8513.0,1555.7899931453405,110.54201559507872
8514.0,1332.8689997341321,323.89614685127492
8515.0,579.31280016946585,97.505401056275502
8516.0,1997.574543304223,353.70244650361286
8517.0,980.23072088887693,165.20604264795134
8518.0,1335.728178888485,417.95388483364889
8519.0,1500.1424399383068,92.049955463883066
8520.0,1500.0,500.0
8521.0,839.5379474073161,364.32068500489555
8522.0,1764.9255376869187,370.51487460688475
8523.0,1141.5678777211701,373.20620444529743
8524.0,896.86996228725627,278.56044483397119
